"","ym","rm","rf","rm_rf","smb_ew","hml_ew","mom_ew","smb_vw","hml_vw","mom_vw"
"1","1983-02",0.187274476786144,0.00828333333333333,0.17899114345281,0.0059080144820568,0.00944804290628729,-0.099143573277609,0.0297226761488903,0.0372043812703627,-0.05851096902376
"2","1983-03",0.00430554148515862,0.00886944444444445,-0.00456390295928582,0.0323065751515505,0.0469261178834509,0.0405271068385489,-0.00198018499015599,0.0270015566889873,0.0681121214233679
"3","1983-04",0.086422555101629,0.00908333333333333,0.0773392217682956,-0.0572278610222306,0.0140057072830613,0.140571475156042,-0.0662349408405264,-0.00327220613840343,0.174779283523856
"4","1983-05",-0.00988834985260309,0.00921388888888889,-0.019102238741492,0.0659005917067096,0.00800804287501515,0.00835675094792773,0.0524275115787163,-0.0278399357809118,0.00165402058794216
"5","1983-06",-0.0329386941741884,0.00920833333333333,-0.0421470275075218,0.0181692029196407,0.0136850678940053,0.026217029891786,0.0109968230876222,0.0299202637124447,0.0210159684887083
"6","1983-07",0.0933333333333334,0.00985972222222222,0.0834736111111112,0.0185975964010402,0.0115990382475364,0.0505800077334299,0.0271532629959406,0.0169080113425791,0.0893371966732791
"7","1983-08",0.0839024390243903,0.00977361111111111,0.0741288279132792,0.0367204076317001,-0.016398981227551,0.0616261479245868,0.0829047134514959,0.0140082291829436,-0.0366353110742602
"8","1983-09",-0.016324359708698,0.00920833333333333,-0.0255326930420314,0.10320673752187,0.0081046747320207,-0.0211097063800808,0.0976302334021429,-0.0214118277107401,-0.00750923825431721
"9","1983-10",-0.0155762592022627,0.0104194444444444,-0.0259957036467072,0.0193483819981077,-0.00284660752824115,0.0434101599295618,0.00206323555022838,-0.00742159716839721,0.1033648502701
"10","1983-11",0.0767898261402286,0.0100833333333333,0.0667064928068953,0.021661044890173,0.025003326091148,0.0462047228193885,0.0388050719138558,0.0396809747025491,-0.00436561798693926
"11","1983-12",-0.0441222632033273,0.0103763888888889,-0.0544986520922162,-0.00433507924467285,0.0373518317810365,-0.0334723270902943,-0.00374689577998221,0.0327539490877951,-0.00450632333531498
"12","1984-01",0.0919278369558524,0.0101611111111111,0.0817667258447413,-0.00623866340500082,0.0422465331813912,-0.0406868888603897,0.00921150056138541,0.0345372418795651,-0.0271781950101982
"13","1984-02",-0.0226495244539677,0.00886111111111111,-0.0315106355650788,0.020364832077456,0.00906301158326951,-0.0119618099215177,0.0204100142232256,0.014194154036105,-0.00152321464921774
"14","1984-03",0.0385214531607592,0.0096875,0.0288339531607592,-0.000504891211000058,0.0855154989787137,-0.0697271304883307,-0.00136950531730309,0.0784088129950633,-0.0501585129822174
"15","1984-04",-0.0377222222222222,0.00875,-0.0464722222222222,0.00862577035091946,0.0358489649603236,-0.00758062414436547,0.0111708620062081,0.0561252865490072,-0.00378335123833848
"16","1984-05",-0.0721090006350671,0.00899861111111111,-0.0811076117461783,0.0220836411546566,0.0301816174094733,-0.0192202158130788,-0.00131434818201417,0.0347707095271126,-0.0244336383238814
"17","1984-06",0.0340550854488136,0.00966666666666667,0.0243884187821469,0.0296081579461709,-0.0115264527621262,-0.087687638040415,0.0151792944304642,-0.0166795375501364,-0.0537665350565879
"18","1984-07",0.00369048096594332,0.0117972222222222,-0.0081067412562789,0.0029501783667385,0.0123549460814496,0.00540343109403909,-0.0123166919658171,0.0162879521948975,0.000407790288733854
"19","1984-08",-0.0202030294552576,0.0117541666666667,-0.0319571961219243,0.00701682031801346,-0.0118701357522902,0.0225075614587752,-0.00961427130267643,0.00582363313749713,0.0210555227083798
"20","1984-09",-0.042320164793702,0.011375,-0.0536951647937021,-0.0383076168824737,-0.0352736463089211,0.0385586459325972,-0.0328527453375518,-0.023112925296627,0.0447359717492349
"21","1984-10",-0.0195715137575602,0.0117111111111111,-0.0312826248686713,-0.00866346232584668,-0.00609741178932331,0.0203413375161661,-0.0157542810575698,-0.00242832920670173,-0.00435669034410283
"22","1984-11",-0.043356430697048,0.00954166666666667,-0.0528980973637146,0.0088931878601656,0.0146495484341476,-0.0168119723960032,0.0211985149252063,0.00886042238117915,0.00826099706507433
"23","1984-12",0.00422333734474685,0.00990277777777778,-0.00567944043303093,-0.027503747871864,0.00610747897592299,0.0346181472719844,-0.00012056107920835,0.0339205020382227,0.020227467265442
"24","1985-01",0.0563682818187984,0.00990277777777778,0.0464655040410206,-0.0227528153923805,0.0448690191772202,-0.0737018891849218,-0.0416402396957198,0.0402283865083453,-0.0503049460403841
"25","1985-02",-0.0197131849315068,0.0105,-0.0302131849315068,0.0284871854184248,0.00798263159570694,-0.0518815236592605,0.00939156677868475,0.0101783583209946,-0.0247129943967102
"26","1985-03",-0.0197384222362934,0.0116680555555556,-0.031406477791849,0.0142275660015009,0.0321707207508063,-0.0143957038998786,0.0097579126323793,0.0367887079549658,-0.0225871386590788
"27","1985-04",0.0384675353602852,0.011375,0.0270925353602852,0.000965148678706972,0.0279340222284244,0.0253681227007295,0.00638027722197079,0.0121302578523535,0.0331082490587629
"28","1985-05",-0.0506842263309168,0.0117111111111111,-0.0623953374420279,-0.00206567161984546,-0.0054199354632422,0.00918055101700893,-0.00963807927388263,0.0178429255436169,0.0280373472385812
"29","1985-06",-0.0144377414763099,0.0134166666666667,-0.0278544081429766,-0.0128947873213792,0.0304772935661747,0.0112891156475613,-0.00981266462868029,0.0123384203338982,0.0188589535349857
"30","1985-07",0.0286565795506649,0.0138380555555556,0.0148185239951093,-0.0233730845078534,-0.00108524301463681,-0.00174059228253943,-0.0342663329448259,-0.00703455633386119,0.0143735620871261
"31","1985-08",-0.00216180075774459,0.0134763888888889,-0.0156381896466335,0.00948897399891711,0.0204188481952829,-0.00851968066311024,0.00624033207915251,0.0209426982441281,0.0223957675469013
"32","1985-09",0.0125298729144796,0.0133083333333333,-0.000778460418853688,-0.0288251857410294,0.0100965906476401,0.000779307351862692,-0.0202407235194902,-0.00816957481248416,0.0147235106821811
"33","1985-10",0.0405876384170821,0.0131319444444444,0.0274556939726377,-0.0358070372842719,0.00467420895763895,0.0449465964219235,-0.0579378628681541,0.00683496605441269,0.0726858696781955
"34","1985-11",0.108068003561284,0.0124833333333333,0.0955846702279504,-0.0563626531984697,0.0354197606999992,0.0121168686218433,-0.0508077202719328,0.0523049668962637,-0.060508325748582
"35","1985-12",0.0900290786654422,0.0111427777777778,0.0788863008876644,-0.0304378081635891,-0.0344635918209545,0.152369613468994,-0.030204937395925,-0.0420705611019724,0.156717472443313
"36","1986-01",0.0250272034820457,0.0108930555555556,0.0141341479264901,0.00185445531094837,-0.0102159343235428,-0.0309045430080391,0.00650188942408947,0.00678964102353402,-0.0482144072354693
"37","1986-02",0.0335593452503254,0.00882777777777778,0.0247315674725476,-0.0183290513327883,0.0641777490340326,-0.0355875229424468,-0.0194766766834159,0.0690624034355099,-0.0508572726371296
"38","1986-03",0.131750712345106,0.00955833333333333,0.122192379011773,-0.0407452224997606,-0.0234750744360516,0.00686477804116441,-0.0188335430463934,-0.0296052991343779,-0.0392044293634155
"39","1986-04",0.0716659103883367,0.00883333333333333,0.0628325770550034,0.0152498432991705,0.0537345243079392,0.03643002585961,0.0138950513711973,0.0571730590127464,0.0355079616371255
"40","1986-05",0.081351672517176,0.00947222222222222,0.0718794502949538,-0.00366596152275003,0.00615414233086381,0.0197016201464782,-0.00507251532716022,0.0165864128463767,0.054489028242227
"41","1986-06",0.0167995048566989,0.00833333333333333,0.00846617152336559,0.0202675597512023,-0.000744450128616247,-0.0411460060581008,0.0304812827349162,-0.0104951627698417,-0.0961819792251135
"42","1986-07",0.0380004720555534,0.00850777777777778,0.0294926942777757,0.0238776959552119,-0.0149516110336558,0.0229364962006372,0.0511659512444557,-0.0157393439299401,0.0497941817540587
"43","1986-08",0.0180473443596065,0.00800833333333333,0.0100390110262732,0.079889122874217,0.0192788046929372,-0.0481371345552166,0.0604448974264561,0.0306106823690817,-0.0739468270656198
"44","1986-09",0.00228058213622363,0.00769166666666667,-0.00541108453044304,-0.00479636662864554,-0.0131318082773653,0.0565208496776616,0.0268219610338642,-0.0168974546206457,0.0142902525398036
"45","1986-10",0.0781491907107672,0.00734527777777778,0.0708039129329894,-0.00373615074265506,-0.0189501129332142,-0.0689564213688488,0.00329779503899201,-0.0174735628660703,-0.119061958343451
"46","1986-11",-0.04059919715414,0.00685833333333333,-0.0474575304874733,0.0453041093687952,-0.013880287060285,-0.00537589272612206,0.0301190637558773,-0.0241713793601488,-0.00832451322088082
"47","1986-12",-0.00349241986143693,0.00775,-0.0112424198614369,0.00287038333264681,-0.0152263950312371,0.0266695995372718,0.017418018338986,-0.0394458774675682,0.0427462828673893
"48","1987-01",-0.118191231523731,0.00800833333333333,-0.126199564857064,0.0175519107105579,0.0382172679782364,-0.0284896960059635,0.0121532305618377,0.016895368490727,-0.0128579490887617
"49","1987-02",0.133361721895324,0.00785555555555555,0.125506166339768,-0.0138427848970448,-0.000221903053399294,-0.0153523917986508,-0.00262152592607867,0.011350173914334,-0.0791925348542468
"50","1987-03",0.046566701961722,0.00990277777777778,0.0366639241839443,0.0308198359088997,0.0265372068950814,-0.0930765990960584,0.0481272289554288,-0.0018875015181454,0.0123642178973047
"51","1987-04",0.0882170559502179,0.00864166666666667,0.0795753892835512,-0.0563186690662434,0.0365553121715992,-0.00650490753623663,-0.0158927267677733,0.0324267696368745,-0.0203294201873906
"52","1987-05",-0.0275417374787562,0.00775,-0.0352917374787562,0.0475309309128722,-0.00169222334274096,-0.0194537585146638,0.0358230778075678,-0.0153413026412382,-0.0421007114844997
"53","1987-06",0.021012593163711,0.00754166666666667,0.0134709264970444,0.00145640604575661,-0.00330856005553187,-0.00234107814755967,-0.000644042078159246,0.00869216472607219,0.0644380331955611
"54","1987-07",0.0838208197827203,0.00775,0.0760708197827203,0.0144133774749994,0.00472907112644917,0.016809548807614,0.0165502822868367,-0.0077017159571839,0.0304714369158544
"55","1987-08",0.0293281557727323,0.00743138888888889,0.0218967668838434,0.0314655050377739,0.044231098643951,0.0223153319410326,0.0399158258291443,0.0452654149344291,0.0250849746359077
"56","1987-09",0.0624452847898485,0.0075,0.0549452847898485,0.0211481248898927,0.0205707018786186,-0.0265291250534093,0.0150201967250726,0.0325644513065337,-0.0671410599534038
"57","1987-10",-0.205071355759429,0.00753472222222222,-0.212606077981651,-0.0104603391192038,-0.0269342923136232,0.0050218437097731,-0.00814458323330797,-0.0414627176033254,0.00687292858940244
"58","1987-11",-0.14226482437299,0.00756666666666667,-0.149831491039656,0.0279489556095115,-0.0126323242552638,0.0277735829721654,0.0343458821403705,-0.0313995071392137,0.0263117518725617
"59","1987-12",0.0290907731791792,0.00749166666666667,0.0215991065125125,0.00554600673858455,-0.0102207513500744,0.0223058511659671,0.0283661255467575,-0.0348791635815384,0.0115559672093886
"60","1988-01",0.119829057759591,0.00775,0.112079057759591,-0.0350919014882417,0.0541071701850012,-0.107444974862237,-0.0499816258753923,0.0496376737976683,-0.113195638415783
"61","1988-02",0.0255029784105775,0.00725,0.0182529784105775,0.0156958285094524,0.0141097191925762,-0.035671728612463,0.0274784310404383,0.0396194944621815,-0.0309522614156034
"62","1988-03",0.0334183727255476,0.0078275,0.0255908727255476,-0.0103621114428067,0.0706064037434448,-0.0435267179130609,-0.0142013396973122,0.0718943428211895,-0.0516700397093675
"63","1988-04",0.0320622679234504,0.00775,0.0243122679234504,-0.0139526594927084,0.0401557534813188,-0.0301712516233659,-0.0187973122571533,0.0323680037533094,-0.0278070514660224
"64","1988-05",0.0718091152603017,0.00904166666666667,0.062767448593635,-0.0159509530505682,0.0222479444831544,-0.000556339587736862,0.00373630305660701,0.0318726927430394,-0.0222101575949497
"65","1988-06",-0.005109004389686,0.00833333333333333,-0.0134423377230193,0.0306462524999734,0.0100093295215588,-0.0282101199513689,0.0276072704714912,-0.0160385331461599,-0.0268355738638291
"66","1988-07",0.042982147160787,0.00882638888888889,0.0341557582718981,-0.00571376884184883,0.0107383035155351,-0.0487142715198682,0.00181231488115374,-0.000773545951958637,-0.0458877411847292
"67","1988-08",-0.0346163759009591,0.00904166666666667,-0.0436580425676257,0.0187642906083558,0.00536506120035651,-0.0138523442788392,0.0213738558971034,0.00625508622993546,-0.0275370641275216
"68","1988-09",0.0578325231992929,0.00866666666666667,0.0491658565326262,-0.00230535989225468,-0.00194426687001656,-0.0259636191750559,-0.009849819471753,0.00889797800150158,-0.0243486402213895
"69","1988-10",0.0492054374880337,0.00895555555555556,0.0402498819324782,0.0085728834390698,-0.00830298288601461,0.049928304477492,0.0202568987389958,-0.0265988974167949,0.0365710272810301
"70","1988-11",0.00531685467816857,0.00866666666666667,-0.0033498119884981,-0.00210318253628879,0.00344318257165962,-0.00162097276147811,-0.00582921005077491,-0.0133950590568597,-0.032220383002512
"71","1988-12",0.059760233001378,0.00894694444444444,0.0508132885569335,-0.0174795247339859,0.0168395153998992,-0.020876278572786,-0.0251774992427545,0.0254264278129314,-0.0206811856380687
"72","1989-01",0.0586091993397901,0.00895555555555556,0.0496536437842345,-0.0487460433173703,0.0258117918931348,0.022238082398339,-0.0440624503680728,0.0344716082279168,0.00853948921217328
"73","1989-02",0.00813402759391631,0.00801111111111111,0.000122916482805196,0.00055400929502266,0.0212917652104379,-0.00545288333138224,-0.0129379820403546,0.0195552163506857,0.039605963061537
"74","1989-03",0.043792585243438,0.0096875,0.034105085243438,-0.0299711025515221,0.0104334460261266,-0.032174536337456,-0.0268372954783935,0.0110040594591022,-0.0338361525011378
"75","1989-04",0.0108959260838268,0.009375,0.00152092608382684,0.0297597087659732,-0.003288900570176,0.00181932511331699,0.0292908536079785,-0.00364811610672586,0.0587404049991343
"76","1989-05",0.0469717920353981,0.00964444444444444,0.0373273475909537,-0.0196964737446753,0.0117948765197909,0.0431078536339738,-0.01477215096745,0.00434146369618136,0.109642638287772
"77","1989-06",0.0438937094707926,0.00933333333333333,0.0345603761374592,-0.0208217671147936,-0.00182263793275319,0.043556437160239,-0.00763349975375338,-0.0215730249634088,0.0564960863647329
"78","1989-07",0.0695276472188309,0.0100577777777778,0.0594698694410532,-0.0340730582731296,-0.010945181384372,0.0291924826663243,-0.0316088311384829,-0.00571663366718375,0.00452192042248323
"79","1989-08",0.0296323459827764,0.0102472222222222,0.0193851237605542,-0.00510803655544782,-0.026665944558667,-0.0136340928737025,-0.00438853259616501,-0.0186339381343424,0.029035596775693
"80","1989-09",-0.0473167817465331,0.00975,-0.0570667817465331,0.0382414537805312,-0.0196189206707676,0.0558054291465367,0.0322859921032277,-0.026676078105704,0.0293744099525194
"81","1989-10",-0.0630407911001236,0.0102472222222222,-0.0732880133223459,0.0376152337040349,-0.0454769368362706,0.0498102095083754,0.0221058135330308,-0.0497578364398381,0.0850337519383896
"82","1989-11",-0.0265847223116031,0.00988333333333333,-0.0364680556449365,-0.00185678651603852,0.0276378363433085,-0.0399452068990068,-0.00890071725379236,-0.013492696738381,-0.0268081463903046
"83","1989-12",0.0769805433065141,0.00998888888888889,0.0669916544176252,-0.0377519924576422,-0.00825805906004305,0.0337691490956528,-0.0413218824208187,0.0047058719157212,-0.00676405986037522
"84","1990-01",-0.0182317084399919,0.0105916666666667,-0.0288233751066586,-0.00865710688151093,-0.0184065069035885,0.0571100614102054,-0.0139099818317252,-0.014473266912621,0.0847699272427399
"85","1990-02",-0.0515403325142403,0.00972222222222222,-0.0612625547364625,0.0433550715180893,0.0116322078225494,-0.0816578218174993,0.0439113562934307,0.014096932884955,-0.0528630780378842
"86","1990-03",-0.0280176676115763,0.0124861111111111,-0.0405037787226874,0.0322841398977811,0.0108911156947187,-0.00415533729597238,0.0351887099596441,-0.0230531053709608,0.00707983527235358
"87","1990-04",0.0103906673901248,0.0122916666666667,-0.00190099927654187,0.00216483967684585,0.00723351888073183,-0.0140859015536087,0.00534426023122178,0.0216316860979437,0.0159168298392557
"88","1990-05",0.112168729694171,0.0114527777777778,0.100715951916393,-0.0694589484058988,0.00902293963108827,0.0638278476108677,-0.0812111922335882,-0.0268991854225267,0.0878154617986176
"89","1990-06",0.0357733489455702,0.0104583333333333,0.0253150156122369,-0.0171410383925742,0.0166857430895777,0.0217222007866119,-0.0250776900206756,0.0237680770446762,-0.00197583567778027
"90","1990-07",0.00385177933558283,0.0104108333333333,-0.00655905399775051,0.00918356058291571,0.0132004117161163,-0.00325549106255191,0.00707947753634336,0.0226418392440162,-0.0177962334028598
"91","1990-08",-0.117989202995298,0.0105055555555556,-0.128494758550854,0.0462298731690312,-0.0341770393504299,0.0198647043622243,0.0455781990281723,-0.0324154611633064,0.00572505438372822
"92","1990-09",-0.215230611277839,0.0107,-0.225930611277839,0.0651870650308143,-0.0255205618586135,0.0736551109751314,0.037696358902865,-0.0281039356643804,0.106110934857229
"93","1990-10",-0.0104997442154964,0.0108069444444444,-0.0213066886599408,-0.0567201310693818,-0.00619007781975416,0.0698973190353905,-0.0764225801202957,-0.0257370734652419,0.123184579802123
"94","1990-11",-0.0645060132724238,0.013375,-0.0778810132724238,-0.0315470309761885,-0.00671484840468171,0.0880144196166437,-0.0193137547646965,0.0067011218338448,0.0509601422777675
"95","1990-12",0.032778271032271,0.0123138888888889,0.0204643821433821,-0.0433114546621946,0.00618073164857902,0.0219781625024958,-0.0200066091748095,0.0197124190201435,-0.0194095398320286
"96","1991-01",0.116179515070704,0.0121847222222222,0.103994792848482,-0.1308526974276,0.072973101060718,-0.0809243081247159,-0.107264247861753,0.109989225151813,-0.103116320890749
"97","1991-02",0.102467777428482,0.0101188888888889,0.0923488885395927,-0.0142334253540362,0.116840493094393,-0.162469141893256,-0.0295238262508209,0.0593485435985405,-0.112737279125102
"98","1991-03",0.022098974892713,0.0104366666666667,0.0116623082260464,0.0416974552325054,0.0459147040462253,-0.279711960891503,0.00270661603154848,0.0443432248381254,-0.0201667739371549
"99","1991-04",-0.0335128122864038,0.0100333333333333,-0.0435461456197372,-0.0144746899799887,-0.00530151082802305,0.121237363942249,-0.00424745933827543,0.0175268587941441,0.115294853874863
"100","1991-05",0.0761475900788754,0.0104625,0.0656850900788754,-0.0707276648617813,0.0289030948034923,0.0386123712127012,-0.0927156815566849,0.0106873441200165,0.0829905426005119
"101","1991-06",0.0213378038558256,0.009375,0.0119628038558256,-0.0749311664025757,-0.0155062325501615,0.101037404248114,-0.0455322882698558,-0.0367578759666566,0.1272537461949
"102","1991-07",-0.012658643397874,0.00886944444444445,-0.0215280878423184,0.0294711716038022,0.0445193079979,-0.143944804561568,-0.0189613760714449,0.00766871004494638,-0.0337582528738447
"103","1991-08",-0.0171433511328045,0.00882638888888889,-0.0259697400216934,-0.0773301355234556,-0.0738054589941461,0.184495729809079,-0.0725637751562515,-0.102598894155496,0.207904016401339
"104","1991-09",-0.0565828377345213,0.00855833333333333,-0.0651411710678546,0.0241730112352908,-0.0628972746355212,-0.117959839745437,-0.0114912784125947,-0.0352085444944295,0.0230692467281814
"105","1991-10",-0.018918802621954,0.00868861111111111,-0.0276074137330651,-0.0331431854551833,-0.0599049371050635,0.0927824144250366,-0.0359660506326202,-0.0798145244032649,0.0898935163742316
"106","1991-11",-0.0598538011695907,0.00870833333333333,-0.0685621345029241,0.00151589819564635,-0.0117880762950671,0.0797005661559245,-0.00240979912439487,-0.0114712581761267,0.138496970123545
"107","1991-12",-0.0389699250458743,0.0102816666666667,-0.049251591712541,-0.0426815852923421,-0.0520713967828937,0.0726864838931736,-0.0295428713930351,-0.092709871074262,0.0621606498195285
"108","1992-01",0.0573462783171523,0.0118575,0.0454887783171523,0.0198401997544808,0.0990305115087841,-0.212179411190524,-0.0564060690463131,0.0741813127486063,-0.0493287557670807
"109","1992-02",-0.030454211557297,0.00986,-0.040314211557297,-0.106455515233464,-0.0343228542341306,0.28800571367951,-0.0783374403807993,-0.0522508884913107,0.317536510562963
"110","1992-03",0.0632635666256276,0.0102644444444444,0.0529991221811831,0.0136001184515438,0.0765046935037245,-0.0381622608626457,0.0237690106210739,0.0697908774420805,-0.0581115217119811
"111","1992-04",-0.00944894747780658,0.0096,-0.0190489474778066,0.00313881222999757,-0.0340069172627082,0.0867572554698566,-0.00654872622987773,0.00054833177975501,0.108691497111049
"112","1992-05",0.0263917093165282,0.0104194444444444,0.0159722648720838,-0.0794849419263339,-0.0308289293346567,0.148368952856407,-0.054898485840046,-0.0220821377092702,0.172879493528802
"113","1992-06",-0.0762997087017149,0.00941666666666667,-0.0857163753683816,0.00589979040561153,-0.026152691744434,0.0928163462599154,-0.0179873535359757,-0.0424132025969585,0.160448854663229
"114","1992-07",-0.0563933545154203,0.00991138888888889,-0.0663047434043092,0.0719872122184701,0.0920712915236152,-0.369694072386307,0.014539505463923,0.0150795280742554,-0.181377241447792
"115","1992-08",-0.103302704649585,0.0105313888888889,-0.113834093538474,0.0152371351345038,-0.0484698025395474,-0.0299598514646307,-0.0326421532014519,-0.0995993419808141,0.0937690017898989
"116","1992-09",-0.0983055280512638,0.013,-0.111305528051264,-0.0118417535934145,-0.0648551951390609,0.233119906916763,-0.0882479992087342,-0.0543793360014155,0.334045685761523
"117","1992-10",0.0146897337615251,0.0223888888888889,-0.00769915512736382,0.0195201813272652,0.163577421032497,-0.332667984636353,0.0414592354488964,0.0897819396183793,-0.194118151583161
"118","1992-11",0.275125576836689,0.0105,0.264625576836689,-0.120871776011853,0.284378497917403,-0.581124238568814,-0.113286005897016,0.274084519815764,-0.385415122889969
"119","1992-12",0.0124183320522675,0.0105486111111111,0.00186972094115635,0.0346670147097478,0.0414021815674047,-0.0244189102560994,-0.028094710932206,-0.0647025361718581,0.0631375550082928
"120","1993-01",-0.0192412631379155,0.00919666666666667,-0.0284379298045822,0.10212666088335,0.122618243339587,-0.0114789409593627,0.165195724116592,0.215412325532216,0.0847631427377008
"121","1993-02",0.117615753060138,0.00771555555555556,0.109900197504583,0.0771133655751656,0.0384514609365509,-0.304165459123879,0.0435942536698097,-0.0192502758016917,-0.194419240176785
"122","1993-03",-0.00533910533910544,0.0084475,-0.0137866053391054,-0.0388591887642425,-0.0643563555407457,-0.0948900246864782,-0.0205378802756061,-0.0855736202989795,0.00969929953728504
"123","1993-04",0.0401784418975773,0.00839166666666667,0.0317867752309106,-0.000859872032728467,-0.0563857180892609,0.114357326011766,0.0209525770092619,-0.0195775959928965,0.11661767392622
"124","1993-05",0.076590492262847,0.00799111111111111,0.0685993811517359,0.259809738384906,0.240588210224833,0.0775647734928276,0.0796785417328147,0.0585879904778221,-0.113677144869294
"125","1993-06",-0.0115557513181588,0.007025,-0.0185807513181588,0.0135586367107797,0.0183980517690682,0.0443550720515308,0.0249950017426662,0.000669532462840093,0.128167358473838
"126","1993-07",0.110741949435772,0.00735388888888889,0.103388060546883,0.171052033656943,0.0938087726649273,-0.271503802536814,0.0874361155652445,0.160831273275605,-0.264770598886931
"127","1993-08",0.0652046938883875,0.00708694444444444,0.058117749443943,-0.0305436260334459,-0.025449683242909,-0.063576606844234,-0.00400890885887666,-0.016607575198823,-0.037553978877099
"128","1993-09",0.0105456136561265,0.0065,0.00404561365612655,0.00888763770034351,-0.0960476680634329,0.142845091739442,-0.00993405608375183,-0.063200606169082,0.124995311929637
"129","1993-10",0.101456265449184,0.0067425,0.0947137654491844,0.0397865773172166,0.0839809860638552,-0.0839738644070326,0.0607977325108788,0.114938231575438,0.030390019250507
"130","1993-11",-0.085935789494636,0.00608333333333333,-0.0920191228279693,-0.0182077657164436,0.0360503852833943,-0.0678413926649828,0.00749743930239,0.0643489552383369,-0.0976133517685112
"131","1993-12",0.0760993826690039,0.00648416666666667,0.0696152160023372,-0.00114697871320914,0.0272073444772299,-0.0383760293969813,-0.0195428533924821,-0.0209634915176857,-0.0463034144168056
"132","1994-01",0.143529971215087,0.00626027777777778,0.13726969343731,0.122424195480319,0.13529673092772,-0.0398047915640019,0.0977784086917004,0.117882580730112,0.0361055645149765
"133","1994-02",-0.0405450242208408,0.00535888888888889,-0.0459039131097297,0.082844415134039,-0.0176405937727161,-0.00701772579603016,0.0445535041718819,-0.0154660411532169,-0.0170310789389065
"134","1994-03",-0.0877074880118038,0.00619138888888889,-0.0938988769006927,-0.0498846584862401,-0.013300109841155,-0.017885107088524,-0.0159154360590803,-0.00412058157304505,-0.0181152024792528
"135","1994-04",0.0606849356609285,0.00594166666666667,0.0547432689942619,-0.028814825234012,-0.0214156624833799,0.0459266394426473,-0.00510401019777151,-0.0110626645421834,0.058620882832419
"136","1994-05",0.00657565577871472,0.00606222222222222,0.0005134335564925,-0.0110389588650573,0.024596083029577,0.0254764303066099,-0.0186948262751235,0.0180036926401849,0.00209585507790566
"137","1994-06",-0.0700892328812515,0.00573333333333333,-0.0758225662145849,0.0121076674501143,0.0164235499923062,-0.123483317540499,0.0134390453333185,-0.00983410074083562,-0.0799688987341627
"138","1994-07",0.0668146345684919,0.00599333333333333,0.0608213012351586,-0.0321476148427212,0.015842267000844,-0.00945606133356576,-0.0403581080819741,0.00464883887344543,0.0106380885502376
"139","1994-08",-0.00792120784104139,0.00614833333333333,-0.0140695411743747,-0.0227006832704874,-0.0104899946951996,0.0193687358346917,-0.0214801094568942,-0.00259874345250889,0.0373661570868156
"140","1994-09",-0.0276040865014621,0.00611666666666667,-0.0337207531681288,0.00198396854040311,0.0494836496642153,-0.055567315837615,-0.000305447906184725,0.0251112748199398,-0.0496827586633552
"141","1994-10",0.0514876462295648,0.00644111111111111,0.0450465351184537,0.0180607260114764,-0.00879764158823793,0.0694067375287634,0.00599137533535883,-0.0172261437237617,0.0682469526853218
"142","1994-11",0.0146584248308827,0.00619166666666667,0.00846675816421604,0.0183120209523336,0.0136851859105691,0.00456812736674367,0.0118293459465443,0.0204674685246935,-0.0157821140995148
"143","1994-12",-0.0239046780101071,0.00675111111111111,-0.0306557891212182,0.0247645088122275,0.00687111649401149,0.0261152560218333,0.033033665535699,0.00245198885552865,0.00159482650389414
"144","1995-01",0.0291639355163535,0.00681138888888889,0.0223525466274646,0.0129739620794625,-0.0099889590243528,0.00929365462702221,0.00132509768149448,0.0450108064297631,0.0594056644589483
"145","1995-02",-0.00104304162012967,0.00577111111111111,-0.00681415273124078,0.00235469405458765,-0.0083392456467291,-0.0221875960987677,0.00408898680832613,0.00149355825609138,-0.0343867499270854
"146","1995-03",-0.0349183175635718,0.00700944444444444,-0.0419277620080163,-0.0261429209947766,-0.0318636948420729,0.00263831174683465,-0.0441291041809922,-0.0691031720411613,-0.00877817304637382
